"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"540",1e-05,0.094577,0.832566,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.072687,1e-05,1e-05,1e-05
"541",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.995598,0.002653,1e-05,1e-05,0.001578,1e-05
"542",1.2e-05,1e-05,0.071094,1e-05,1e-05,1e-05,1e-05,1e-05,0.005141,1e-05,1e-05,1e-05,0.571743,1e-05,0.35186,1e-05,1e-05,1e-05,1e-05,1e-05
"543",1e-05,1e-05,0.071073,1e-05,0.024716,0.004075,0.027048,1e-05,0.034136,1e-05,1e-05,1e-05,0.526968,1e-05,0.186305,0.003598,0.098905,0.023075,1e-05,1e-05
"544",1e-05,0.01806,0.033546,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.596732,1e-05,0.041162,0.310342,1e-05,1.7e-05,1e-05
"545",1e-05,0.147943,0.00308,1e-05,1e-05,0.096936,1e-05,1e-05,1e-05,0.004626,1e-05,1e-05,1e-05,1e-05,0.014644,0.000452,0.667238,0.064961,1e-05,1e-05
"546",1e-05,1e-05,0.220309,1e-05,0.035097,1e-05,1.5e-05,1e-05,1e-05,0.515604,1e-05,1e-05,0.040128,1e-05,1e-05,1e-05,0.188707,1e-05,1e-05,1e-05
"547",0.673906,1e-05,0.246655,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.040336,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.038943
"548",0.052973,0.030487,1e-05,1e-05,0.082799,0.023082,0.016724,1e-05,0.124234,1e-05,1e-05,1e-05,0.66125,1e-05,1e-05,0.008327,1.4e-05,1e-05,1e-05,1e-05
"549",1e-05,1e-05,0.54006,1e-05,1e-05,0.042113,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.417657,1e-05,1e-05,1e-05,1e-05,1e-05
"550",0.057559,1e-05,0.068261,1e-05,1e-05,1e-05,0.057229,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.81679,1e-05,1e-05,1e-05,1e-05,1e-05
"551",0.055594,1e-05,0.064934,1e-05,1e-05,1e-05,0.051266,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.828046,1e-05,1e-05,1e-05,1e-05,1e-05
"552",1e-05,1e-05,1e-05,1e-05,1e-05,0.7445,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.044126,1e-05,1e-05,0.199879,1e-05,0.011334,1e-05
"553",1e-05,1e-05,0.069666,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000565,1e-05,1e-05,0.719476,1e-05,0.119898,1e-05,0.090245,1e-05,1e-05,1e-05
"554",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"555",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"556",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"557",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.009503,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.990317,1e-05,1e-05,1e-05
"558",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.405858,1e-05,0.593962,1e-05,1e-05,1e-05,1e-05,1e-05
"559",0.014913,1e-05,0.191856,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.039262,1e-05,1e-05,0.753805,1e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05,1e-05
"560",1e-05,0.081773,1.4e-05,1e-05,1e-05,1e-05,1e-05,0.662164,0.011441,1e-05,1e-05,1e-05,1e-05,0.160676,1e-05,0.006501,0.077301,1e-05,1e-05,1e-05
"561",0.011207,1e-05,0.988613,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"562",0.043352,1e-05,0.080699,1e-05,0.040501,1e-05,1e-05,0.093725,1e-05,1.7e-05,1e-05,1e-05,0.697209,1e-05,0.036822,0.007556,1e-05,1e-05,1e-05,1e-05
"563",0.048091,1e-05,0.157429,1e-05,0.031639,1e-05,0.06261,0.549305,1e-05,0.015519,1e-05,1e-05,1e-05,1e-05,0.117356,0.011069,1e-05,1e-05,0.006871,1e-05
"564",0.999789,1e-05,1.2e-05,1.2e-05,1.1e-05,1e-05,1e-05,1.2e-05,1.1e-05,1e-05,1e-05,1.1e-05,1.1e-05,1.1e-05,1e-05,1.3e-05,1e-05,1.7e-05,1e-05,1e-05
"565",1e-05,0.123998,0.056226,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.425431,1e-05,0.026201,0.348579,1e-05,0.019424,1e-05
"566",0.01231,0.169475,0.579923,1e-05,1e-05,1e-05,1e-05,0.07037,0.045497,0.001119,1e-05,1e-05,0.108089,1e-05,1e-05,0.013098,1e-05,1e-05,1e-05,1e-05
"567",1e-05,1e-05,1e-05,1e-05,0.541822,1e-05,0.304607,0.121402,1e-05,0.032009,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"568",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.373412,0.009238,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.61718
"569",1e-05,1e-05,1e-05,1e-05,1e-05,0.663886,1e-05,1e-05,1e-05,1e-05,1e-05,0.044766,1e-05,0.02005,1e-05,1e-05,0.271138,1e-05,1e-05,1e-05
"570",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"571",0.027341,1.6e-05,0.72524,1e-05,1e-05,1e-05,1e-05,0.247243,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"572",0.834808,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.165003,1e-05,1.9e-05,1e-05,1e-05,1e-05
"573",1e-05,1e-05,1e-05,1e-05,0.434823,1e-05,0.564997,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"574",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"575",1e-05,0.072351,0.889294,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.000657,1e-05,1e-05,1e-05,1e-05,1e-05,0.037538,1e-05,1e-05,1e-05,1e-05
"576",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.256902,0.064824,1e-05,1e-05,1e-05,0.543186,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.134929
"577",1e-05,0.260351,0.739469,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"578",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05
"579",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"580",1e-05,1e-05,0.07035,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.92947,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"581",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.022394,1e-05,1e-05,0.977426,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"582",1e-05,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999805,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"583",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"584",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"585",1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999806,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"586",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.63992,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.310888,1e-05,0.049022,1e-05
"587",0.194971,1e-05,0.104382,1e-05,0.017914,1e-05,1e-05,0.034611,1e-05,0.035625,1e-05,1e-05,0.612358,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"588",0.039525,0.039122,1e-05,1e-05,0.51884,1e-05,0.038138,0.021971,1e-05,0.01002,1e-05,1e-05,0.230871,1e-05,0.050349,1e-05,0.051054,1e-05,1e-05,1e-05
"589",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"590",1e-05,1e-05,1e-05,1.8e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999797,1e-05,1e-05,1e-05,1.6e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"591",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999793,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.7e-05,1e-05
"592",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05,0.999798,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05
"593",1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999808,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"594",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999806,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"595",1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999805,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"596",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,0.999805,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"597",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"598",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"599",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"600",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"601",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,0.999807,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"602",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"603",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"604",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"605",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"606",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"607",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"608",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"609",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"610",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.5e-05,0.999797,1.7e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"611",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999808,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"612",0.002754,0.072452,0.005506,1e-05,1e-05,0.046094,0.019136,0.019748,1e-05,1e-05,0.564872,1e-05,0.003515,0.16821,0.029014,0.000877,1e-05,0.031863,1e-05,0.03589
"613",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.006971,1e-05,1e-05,1e-05,1.4e-05,1e-05,0.051116,0.049644,0.035128,1e-05,1e-05,1e-05,1e-05,0.856987
"614",1e-05,1e-05,1.6e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999804
"615",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981
"616",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999806
"617",1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.004734,1e-05,1e-05,0.041634,1e-05,1e-05,1e-05,1e-05,1e-05,0.953458
"618",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.7e-05,1e-05,1e-05,0.045119,1e-05,1e-05,1e-05,1e-05,1e-05,0.954694
"619",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.2e-05,0.999808,1e-05
"620",1e-05,0.182615,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.817199,1e-05,1.6e-05,1e-05
"621",1.7e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.10091,0.595519,1e-05,0.303395,1e-05
"622",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999807,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1e-05,1e-05,1e-05,1e-05
"623",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"624",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"625",0.021785,1e-05,1e-05,1e-05,0.580497,1e-05,0.227409,0.041238,1e-05,0.017385,1e-05,1e-05,0.111545,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"626",0.019179,1e-05,1e-05,1e-05,0.00954,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.662165,1e-05,0.308956,1e-05,1e-05,1e-05,1e-05,1e-05
"627",0.01801,0.014159,1e-05,1e-05,0.511094,1e-05,0.066174,1e-05,0.042636,0.008038,1e-05,1e-05,0.170071,0.035103,0.09684,1e-05,0.037776,1e-05,1e-05,1e-05
"628",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.049769,1e-05,1e-05,0.017872,1e-05,1e-05,0.901082,1e-05,0.031117,1e-05,1e-05,1e-05,1e-05,1e-05
"629",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"630",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999797,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.3e-05,1.8e-05,1.1e-05,1e-05,1e-05
"631",1e-05,1e-05,1e-05,1e-05,0.023781,1e-05,0.043748,1e-05,1e-05,0.010999,1e-05,1e-05,0.720728,1e-05,0.157056,1e-05,0.008581,1e-05,0.034976,1e-05
"632",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.083433,1e-05,0.050418,1e-05,1e-05,1e-05,0.865979,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05
"633",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.963057,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.036763
"634",0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"635",0.005611,1e-05,1e-05,1e-05,0.745359,1e-05,0.053014,1e-05,1e-05,0.008173,1e-05,1e-05,0.187693,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"636",1.1e-05,1e-05,1e-05,1e-05,0.723712,1e-05,0.049417,1e-05,1e-05,1e-05,1e-05,1e-05,0.151248,1e-05,0.075462,1e-05,1e-05,1e-05,1e-05,1e-05
"637",1e-05,1e-05,1e-05,1e-05,0.787328,1e-05,0.051218,1e-05,0.030606,1e-05,1e-05,1e-05,0.130688,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"638",1e-05,1e-05,1e-05,1e-05,0.240118,1e-05,0.759699,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"639",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"640",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.014331,1e-05,1e-05,1e-05,1e-05,0.918162,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.067337
"641",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.018046,1e-05,0.075705,1e-05,1e-05,1e-05,0.875394,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.030695
"642",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.906977,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.092843
"643",0.035452,1e-05,1e-05,1e-05,0.540738,1e-05,0.048623,1e-05,0.053675,0.007522,1e-05,1e-05,0.202231,1e-05,0.057582,1e-05,0.054056,1e-05,1e-05,1e-05
"644",0.308541,1e-05,0.060724,1e-05,0.071215,0.047529,0.05625,1e-05,1e-05,1e-05,1e-05,1e-05,0.077933,1e-05,0.060132,1e-05,0.317555,1e-05,1e-05,1e-05
"645",0.108585,1e-05,0.186625,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.700927,1e-05,0.003703,1e-05,1e-05,1e-05
"646",1e-05,1e-05,1e-05,1e-05,0.084374,1e-05,0.097916,1e-05,0.056855,0.01787,1e-05,1e-05,0.574112,1e-05,0.147782,1e-05,1e-05,1e-05,0.020961,1e-05
"647",0.598226,1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.401591,1e-05,1e-05,1e-05,1e-05,1e-05
"648",0.932291,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.067529,1e-05,1e-05,1e-05,1e-05,1e-05
"649",0.800423,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.199397,1e-05,1e-05,1e-05,1e-05,1e-05
"650",0.018342,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.222525,1e-05,0.758963,1e-05,1e-05,1e-05,1e-05,1e-05
"651",1e-05,1e-05,0.017475,1e-05,1.9e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.707799,1e-05,0.274547,1e-05,1e-05,1e-05,1e-05,1e-05
"652",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.089686,1e-05,0.090788,1e-05,1e-05,1e-05,0.78359,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.035776
"653",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.108437,1e-05,0.107577,1e-05,1e-05,1e-05,0.73633,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.047496
"654",0.03871,0.000458,1e-05,1e-05,0.439189,0.017471,0.057148,1e-05,0.020691,1e-05,1e-05,1e-05,0.280855,1e-05,0.130752,0.014617,1e-05,1e-05,1e-05,1e-05
"655",1.7e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.551089,1e-05,0.448724,1e-05,1e-05,1e-05,1e-05,1e-05
"656",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"657",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"658",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.731266,1e-05,0.268554,1e-05,1e-05,1e-05,1e-05,1e-05
"659",0.036696,1e-05,1e-05,1e-05,1e-05,1e-05,0.118011,1e-05,1e-05,1e-05,1e-05,1e-05,0.685391,1e-05,0.151874,1e-05,1e-05,1e-05,0.007877,1e-05
"660",1e-05,1e-05,1e-05,1e-05,0.999801,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"661",0.033823,1e-05,0.13599,1e-05,0.129303,0.019996,1e-05,0.0818,0.061256,0.00607,1e-05,1e-05,0.358775,1e-05,0.143036,1e-05,1e-05,1e-05,0.003584,0.026278
"662",1e-05,1e-05,0.00163,1e-05,0.329593,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.389416,1e-05,0.256498,1e-05,1e-05,1e-05,0.022713,1e-05
"663",0.040719,1e-05,0.135766,1e-05,0.328558,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.346579,1e-05,0.114676,1e-05,1e-05,0.000927,0.032644,1e-05
"664",0.031897,1e-05,1e-05,1e-05,0.136494,1e-05,0.044273,1e-05,1e-05,1e-05,1e-05,0.021147,0.263523,1e-05,0.443521,1e-05,1e-05,0.008362,0.00086,0.049813
"665",1e-05,1e-05,1e-05,1e-05,0.074435,0.005102,0.007461,1e-05,0.009875,0.018519,1e-05,1e-05,0.225861,1e-05,0.632918,1e-05,1e-05,1e-05,0.017891,0.007829
"666",0.018967,1e-05,0.033949,1e-05,0.125465,0.019616,0.026254,1e-05,1e-05,0.057159,1e-05,1e-05,0.194767,1e-05,0.502223,1e-05,1e-05,0.02149,1e-05,1e-05
"667",0.011061,1e-05,0.09977,1e-05,0.064447,0.011378,0.012582,1e-05,0.019689,0.028263,1e-05,0.002626,0.315175,1e-05,0.418527,1e-05,1e-05,1e-05,0.016391,1e-05
"668",0.999809,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"669",1e-05,1e-05,1e-05,1e-05,0.99981,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"670",0.042694,1e-05,1e-05,1e-05,1e-05,1e-05,0.036897,1e-05,0.028605,0.005286,1e-05,1e-05,0.2127,1e-05,0.673679,1e-05,1e-05,1e-05,1e-05,1e-05
"671",0.03098,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.148096,0.642857,1e-05,0.177907,1e-05
"672",1e-05,0.036632,1e-05,0.030773,1e-05,1e-05,1e-05,1e-05,1e-05,0.012958,1e-05,0.007798,1e-05,1e-05,1e-05,1e-05,1e-05,0.880971,0.030728,1e-05
"673",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999803,1e-05,1e-05,1.7e-05,1e-05,1e-05,1e-05,1e-05,1e-05
