"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"664",0.066243,1e-05,1e-05,1e-05,0.284439,1e-05,1e-05,1e-05,1e-05,0.62511,0.024128,1e-05
"665",0.018222,1e-05,1e-05,1e-05,0.159964,1e-05,1e-05,1e-05,1e-05,0.808966,1e-05,0.012768
"666",1e-05,0.037147,1e-05,1e-05,0.198087,1e-05,1e-05,1e-05,1e-05,0.68018,0.022315,0.062201
"667",1e-05,1e-05,1e-05,0.046884,0.127511,1e-05,1e-05,0.049041,0.013032,0.724125,0.010384,0.028972
"668",1e-05,1e-05,1e-05,1.2e-05,1e-05,1e-05,1e-05,0.861447,1e-05,0.138451,1e-05,1e-05
"669",1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"670",1e-05,1e-05,1e-05,1e-05,0.048546,1e-05,1e-05,0.067573,1e-05,0.85211,0.022922,0.008779
"671",1e-05,1e-05,0.0567,1e-05,0.043677,0.850443,1e-05,0.021077,1e-05,1e-05,0.008806,0.019236
"672",1e-05,0.690799,0.129104,0.015785,1e-05,0.056453,0.083951,1e-05,1e-05,1e-05,0.003131,0.020728
"673",1e-05,0.110326,1e-05,0.889574,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"674",1e-05,0.724547,0.006119,1e-05,1e-05,1e-05,0.269244,1e-05,1e-05,1e-05,1e-05,1e-05
"675",1e-05,0.473172,1e-05,0.412981,1e-05,1e-05,0.10363,1e-05,1e-05,1e-05,1e-05,0.010136
"676",1e-05,0.377437,1e-05,0.519267,1e-05,1e-05,0.097205,1e-05,1e-05,1e-05,1e-05,0.00601
"677",1e-05,0.398883,1e-05,0.545541,1e-05,0.004004,0.036454,1e-05,1e-05,1e-05,1e-05,0.015048
"678",1e-05,0.348945,1e-05,0.515177,1e-05,1e-05,0.135788,1e-05,1e-05,1e-05,1e-05,1e-05
"679",1e-05,0.486994,1.9e-05,0.113931,1e-05,0.099358,0.299628,1e-05,1e-05,1e-05,1e-05,1e-05
"680",1e-05,0.165117,1e-05,0.740503,1e-05,0.006141,0.079273,1e-05,1e-05,1e-05,1e-05,0.008896
"681",1e-05,0.361543,1e-05,0.571,1e-05,0.003932,0.063445,1e-05,1e-05,1e-05,1e-05,1e-05
"682",1e-05,0.539068,0.184663,0.07631,1e-05,0.187209,0.011426,1e-05,1e-05,1e-05,1e-05,0.001265
"683",1e-05,0.636231,1e-05,1e-05,1e-05,1e-05,0.363669,1e-05,1e-05,1e-05,1e-05,1e-05
"684",1e-05,0.738711,0.129591,0.035103,1e-05,0.096515,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"685",1e-05,0.772778,0.001424,0.054863,0.028586,0.132911,1e-05,1e-05,1e-05,1e-05,1e-05,0.009377
"686",1e-05,0.929103,1e-05,1e-05,1e-05,0.070797,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"687",1e-05,0.13337,1e-05,0.856643,1e-05,1e-05,0.009898,1e-05,1e-05,1e-05,1e-05,1e-05
"688",1e-05,0.485836,0.013803,0.240187,1e-05,0.152024,0.054868,1e-05,1e-05,0.047653,1e-05,0.005579
"689",1e-05,0.822205,1e-05,1e-05,0.13077,0.046935,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"690",1e-05,0.990546,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.009354,1e-05
"691",1e-05,0.809098,0.104006,1e-05,1e-05,0.077687,1e-05,1e-05,1e-05,1e-05,0.009129,1e-05
"692",1e-05,0.601188,0.166592,1e-05,1.1e-05,0.138792,0.086761,1e-05,1e-05,1e-05,1e-05,0.006595
"693",1e-05,0.662455,1e-05,1e-05,0.054286,0.017701,0.265477,1e-05,1e-05,1e-05,1e-05,1e-05
"694",1e-05,0.45809,0.302828,1e-05,0.014497,0.112815,0.056372,0.054031,1e-05,1e-05,1e-05,0.001318
"695",1e-05,0.064353,0.059212,0.379206,1e-05,1e-05,0.497148,1e-05,1e-05,1e-05,1e-05,1e-05
"696",1e-05,0.865468,1e-05,1e-05,1e-05,0.027096,0.059688,0.033877,1e-05,1e-05,1e-05,0.013802
"697",1e-05,0.751878,0.081041,0.053038,1e-05,0.102779,1e-05,1e-05,1e-05,0.011194,1e-05,1e-05
"698",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"699",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"700",1e-05,0.869255,1e-05,0.043013,0.040484,1e-05,0.009233,1e-05,0.012315,1e-05,0.02564,1e-05
"701",1e-05,0.537679,1e-05,1e-05,0.102005,1e-05,0.360226,1e-05,1e-05,1e-05,1e-05,1e-05
"702",1e-05,0.21175,1e-05,0.74455,1e-05,1e-05,0.037531,1e-05,1e-05,1.2e-05,1e-05,0.006087
"703",1e-05,0.832106,0.062275,0.01386,1e-05,0.049997,0.038153,1e-05,1e-05,1e-05,1e-05,0.003549
"704",1e-05,0.931793,1e-05,0.068107,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"705",1e-05,0.210087,1e-05,0.645404,1e-05,0.053022,0.072351,1e-05,1e-05,1e-05,1e-05,0.019067
"706",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"707",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"708",1e-05,0.315628,1e-05,0.671232,1e-05,1e-05,0.01305,1e-05,1e-05,1e-05,1e-05,1e-05
"709",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"710",1e-05,0.871109,0.049442,1e-05,1e-05,0.032093,0.047277,1e-05,1e-05,1e-05,1e-05,1e-05
"711",1e-05,0.920566,0.079334,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"712",1e-05,0.771472,1e-05,0.06791,1e-05,0.087139,0.073399,1e-05,1e-05,1e-05,1e-05,1e-05
"713",1e-05,0.077668,1e-05,1e-05,0.04345,1e-05,0.851524,1e-05,1e-05,1e-05,1e-05,0.027278
"714",1e-05,0.234877,1e-05,1e-05,0.109003,1e-05,0.470374,0.112428,1e-05,1e-05,0.073248,1e-05
"715",0.014473,0.620918,0.170809,0.01731,1e-05,0.072705,0.084024,0.016436,1e-05,0.003285,1e-05,1e-05
"716",1e-05,0.810866,1e-05,0.01149,1e-05,0.071254,0.10631,1e-05,1e-05,1e-05,1e-05,1e-05
"717",1e-05,0.982015,1e-05,1e-05,1e-05,1e-05,0.017885,1e-05,1e-05,1e-05,1e-05,1e-05
"718",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"719",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"720",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"721",1e-05,0.976317,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.023583,1e-05
"722",1e-05,0.714498,0.125698,1e-05,1e-05,0.075338,0.081533,0.002863,1e-05,1e-05,1e-05,1e-05
"723",1e-05,0.405643,0.024199,0.199885,1e-05,0.118723,0.213111,0.019145,1e-05,0.019244,1e-05,1e-05
"724",1e-05,0.242328,1e-05,0.718519,1e-05,1e-05,0.039062,1e-05,1e-05,1e-05,1e-05,1e-05
"725",1e-05,0.620763,0.13968,1e-05,1e-05,0.099303,0.117361,0.011769,1e-05,1e-05,1e-05,0.011064
"726",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"727",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"728",1e-05,0.524722,1e-05,0.00118,0.065541,0.295682,1e-05,0.05069,1e-05,0.045642,1e-05,0.016493
"729",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"730",1e-05,0.917152,1e-05,1e-05,0.082748,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"731",1e-05,0.476648,0.27756,0.051716,1e-05,0.180409,0.013598,1e-05,1e-05,1e-05,1e-05,1e-05
"732",1e-05,0.195075,0.068012,0.047881,0.030592,0.519313,0.074573,0.047761,1e-05,1e-05,0.016753,1e-05
"733",1e-05,0.85814,1e-05,0.054466,1e-05,0.074288,1e-05,1e-05,0.013026,1e-05,1e-05,1e-05
"734",1e-05,0.347551,0.015699,0.143242,1e-05,0.003025,0.489821,1e-05,1e-05,1e-05,1e-05,0.000602
"735",1e-05,0.813262,0.092492,1e-05,1e-05,0.094156,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"736",1e-05,0.967852,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.032048,1e-05
"737",1e-05,0.646962,0.274681,1e-05,1e-05,0.076816,0.001461,1e-05,1e-05,1e-05,1e-05,1e-05
"738",1e-05,0.359324,0.174512,0.107381,1e-05,0.205422,0.153292,1e-05,1e-05,1e-05,1e-05,1e-05
"739",1e-05,0.693431,0.128473,1e-05,0.065402,0.112614,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"740",1e-05,0.98997,1e-05,1e-05,1e-05,1e-05,0.00993,1e-05,1e-05,1e-05,1e-05,1e-05
"741",1.3e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.854348,0.123467,1e-05,1e-05,0.022092,1e-05
"742",1e-05,0.663521,0.247447,1e-05,1e-05,0.074682,1e-05,1e-05,1e-05,1e-05,1e-05,0.01427
"743",0.015595,0.534564,0.125432,0.041193,1e-05,0.18543,0.000416,0.012335,1e-05,1e-05,0.07676,0.008245
"744",1e-05,0.972309,1e-05,1e-05,1e-05,0.027591,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"745",1e-05,0.736297,0.154761,1e-05,0.02696,0.067537,1e-05,1e-05,1e-05,1e-05,1e-05,0.014375
"746",1e-05,0.985366,1e-05,1e-05,1e-05,1e-05,0.014534,1e-05,1e-05,1e-05,1e-05,1e-05
"747",1e-05,0.762993,0.099525,1e-05,1e-05,0.122174,1e-05,1e-05,1e-05,1e-05,1e-05,0.015229
"748",1e-05,0.332179,0.142784,1e-05,0.104729,0.376382,0.000594,1e-05,1e-05,1e-05,0.03006,0.013222
"749",1e-05,0.623423,0.151241,0.030451,0.009654,0.155971,1e-05,1e-05,1e-05,0.021802,0.007407,1e-05
"750",1e-05,0.585148,0.310065,1e-05,1e-05,0.104696,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"751",1e-05,0.716239,1e-05,1e-05,0.177049,1e-05,0.056878,1e-05,1e-05,1e-05,0.049754,1e-05
"752",1e-05,0.999888,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.2e-05,1e-05
"753",1e-05,0.790589,0.117566,1e-05,1e-05,0.04675,0.039537,1e-05,1e-05,1e-05,1e-05,0.005488
"754",0.021694,0.620439,0.180008,1e-05,1e-05,0.085841,0.062757,1e-05,0.0292,1e-05,1e-05,1e-05
"755",1e-05,0.794498,0.117085,1e-05,0.029385,0.055045,1e-05,1e-05,1e-05,1e-05,1e-05,0.003916
"756",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"757",1e-05,0.534325,0.317735,0.069073,1e-05,0.078787,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"758",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05
"759",1e-05,0.762719,0.09016,1e-05,1e-05,0.100152,1e-05,0.017882,1e-05,0.014664,1e-05,0.014362
"760",1e-05,0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"761",0.075573,0.094911,0.113525,1e-05,0.164341,0.034411,0.360579,0.074077,0.068129,1e-05,0.014425,1e-05
"762",0.985276,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.014624,1e-05,1e-05,1e-05,1e-05
"763",0.97763,1e-05,0.013735,1e-05,1e-05,1e-05,1e-05,1e-05,0.008546,1e-05,1e-05,1e-05
"764",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"765",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"766",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"767",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"768",0.204886,1e-05,0.225442,0.545065,1e-05,0.014866,1e-05,1e-05,0.009671,1e-05,1e-05,1e-05
"769",0.947502,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.052398,1e-05,1e-05,1e-05,1e-05
"770",0.945783,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.054117,1e-05,1e-05,1e-05,1e-05
"771",0.958821,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.041079,1e-05,1e-05,1e-05,1e-05
"772",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"773",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"774",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"775",0.328358,1e-05,1e-05,0.134788,1e-05,1e-05,1e-05,1e-05,0.520741,0.014005,1e-05,0.002037
"776",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"777",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"778",0.99987,1.7e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.8e-05,1e-05
"779",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"780",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"781",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"782",0.999889,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.1e-05,1e-05,1e-05,1e-05
"783",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"784",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"785",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"786",0.999885,1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"787",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"788",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"789",0.999885,1e-05,1e-05,1e-05,1e-05,1.5e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"790",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"791",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"792",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"793",0.99988,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"794",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"795",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"796",0.012827,1e-05,0.169467,0.173897,1e-05,0.014849,1e-05,0.009161,0.614709,1e-05,1e-05,0.005039
"797",0.050097,1e-05,1e-05,1e-05,1e-05,0.111874,1e-05,1e-05,0.837939,1e-05,1e-05,1e-05
"798",1e-05,1e-05,0.130742,0.77811,1e-05,0.091059,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"799",1e-05,0.066998,0.115591,0.817321,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"800",1e-05,1e-05,0.108083,0.891817,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"801",1e-05,1e-05,0.146177,0.822804,1e-05,0.030929,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"802",1e-05,0.000107,0.108655,0.769755,0.018379,0.085512,1e-05,1e-05,1e-05,0.017532,1e-05,1e-05
"803",1e-05,1e-05,0.016729,0.918974,1e-05,0.064206,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"804",1e-05,1e-05,1e-05,0.990754,1e-05,0.009146,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"805",1e-05,1e-05,0.145382,0.854518,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"806",1e-05,1e-05,0.100909,0.878556,1e-05,0.020444,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"807",1e-05,1e-05,0.059097,0.910606,1e-05,1e-05,1e-05,1e-05,0.030207,1e-05,1e-05,1e-05
"808",1e-05,1e-05,0.16117,0.722188,1e-05,0.116552,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"809",1e-05,1e-05,0.210293,0.626061,1e-05,0.152819,1e-05,1e-05,1e-05,1e-05,1e-05,0.010747
"810",1e-05,1e-05,0.057378,0.868365,1e-05,0.056427,1e-05,0.01775,1e-05,1e-05,1e-05,1e-05
"811",1e-05,1e-05,0.278559,0.524141,1e-05,0.152782,1e-05,1e-05,0.044438,1e-05,1e-05,1e-05
"812",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"813",1e-05,1e-05,1e-05,1.4e-05,1e-05,1e-05,1e-05,0.999886,1e-05,1e-05,1e-05,1e-05
"814",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"815",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"816",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"817",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"818",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"819",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"820",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.940551,0.059349,1e-05,1e-05,1e-05
"821",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"822",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.970532,0.029368,1e-05,1e-05,1e-05
"823",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.866394,0.133506,1e-05,1e-05,1e-05
"824",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.939636,0.060264,1e-05,1e-05,1e-05
"825",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"826",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"827",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"828",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"829",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"830",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"831",1e-05,1e-05,1e-05,2e-05,1e-05,1e-05,1e-05,0.99988,1e-05,1e-05,1e-05,1e-05
"832",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"833",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"834",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"835",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"836",0.37176,1e-05,0.124569,0.163442,1e-05,1e-05,1e-05,0.014067,0.318878,0.007223,1e-05,1e-05
"837",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"838",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"839",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"840",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"841",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"842",0.208308,1e-05,0.160386,0.5513,1e-05,1e-05,1e-05,1e-05,0.079927,1e-05,1e-05,1e-05
"843",0.121287,1e-05,0.210234,0.619493,1.3e-05,1e-05,1e-05,1e-05,0.048903,1e-05,1e-05,1e-05
"844",0.106134,1e-05,0.267731,0.55983,1e-05,1e-05,1e-05,1e-05,0.066225,1e-05,1e-05,1e-05
"845",0.075214,1e-05,0.009322,0.680066,1e-05,0.008122,1e-05,1e-05,0.227206,1e-05,1e-05,1e-05
"846",0.269073,1e-05,0.087385,0.212092,1e-05,0.011106,0.122751,1e-05,0.297533,1e-05,1e-05,1e-05
"847",0.073201,1e-05,0.106113,0.630848,0.023869,1e-05,1e-05,1e-05,0.1659,1e-05,1e-05,1e-05
"848",0.1115,1e-05,0.166187,0.614757,1e-05,0.012496,1e-05,1e-05,0.094991,1e-05,1e-05,1e-05
"849",0.109989,1e-05,0.040442,0.610734,0.016382,0.044093,1e-05,1e-05,0.172397,0.005913,1e-05,1e-05
"850",0.236401,1e-05,0.249884,0.386233,1e-05,0.044274,1e-05,0.000999,0.082148,1e-05,1e-05,1e-05
"851",0.121897,1e-05,0.117554,0.63594,0.020021,1e-05,0.007084,1e-05,0.097444,1e-05,1e-05,1e-05
"852",0.052284,1e-05,0.031104,0.675379,1e-05,0.059422,0.031187,0.01037,0.059712,0.05629,0.024222,1e-05
"853",0.097042,1e-05,0.15516,0.602707,1e-05,1e-05,1e-05,1e-05,0.134997,1e-05,1e-05,0.010023
"854",0.133087,1e-05,0.239794,0.51562,0.004753,2e-05,1e-05,1e-05,0.106666,1e-05,1e-05,1e-05
"855",0.140033,1e-05,1e-05,0.587596,0.000664,0.072444,1e-05,1e-05,0.199192,1e-05,1e-05,1e-05
"856",0.070605,1e-05,0.037739,0.667332,1e-05,1e-05,1e-05,1e-05,0.224244,1e-05,1e-05,1e-05
"857",0.123794,1e-05,0.054499,0.601864,1e-05,1e-05,1e-05,1e-05,0.219763,1e-05,1e-05,1e-05
"858",0.077181,0.001619,1e-05,0.740227,1e-05,0.009735,1e-05,0.029044,0.068872,0.049829,0.023453,1e-05
"859",0.103299,1e-05,0.045427,0.716723,0.028987,1e-05,0.01306,0.035009,0.057445,1e-05,1e-05,1e-05
"860",0.05395,1e-05,1e-05,0.644531,1e-05,0.094873,0.016778,0.050997,0.129177,1e-05,0.009644,1e-05
"861",0.091069,1e-05,0.164738,0.568851,1e-05,0.081353,1e-05,1e-05,0.093918,1e-05,1e-05,1e-05
"862",0.077115,1e-05,0.05573,0.601246,1e-05,0.08848,1e-05,0.019392,0.157977,1e-05,1e-05,1e-05
"863",0.053485,1e-05,1e-05,0.739928,0.051624,1e-05,1e-05,0.053943,0.055608,0.019917,1e-05,0.025444
"864",0.209544,1e-05,0.250041,0.525237,1e-05,0.005374,1e-05,1e-05,0.009733,1e-05,1e-05,1e-05
"865",0.208996,1e-05,0.016598,0.601966,1e-05,0.056184,0.009748,1e-05,0.049626,0.035444,0.00823,0.013178
"866",0.323364,1e-05,0.155275,0.416438,1.8e-05,0.012015,1e-05,1e-05,0.023197,0.069643,1e-05,1e-05
"867",0.010857,1e-05,0.0903,0.771938,1e-05,0.047468,1e-05,0.079367,1e-05,1e-05,1e-05,1e-05
"868",1e-05,1e-05,0.129196,0.870704,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"869",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,1e-05,1e-05
"870",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.050423,0.949477,1e-05,1e-05,1e-05
"871",0.025334,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.942897,1e-05,0.031679,1e-05
"872",1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.022937,0.973728,0.003245,1e-05,1e-05
"873",0.037929,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.961971,1e-05,1e-05,1e-05
"874",0.037438,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.94466,1e-05,1e-05,0.017812
"875",0.032391,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.967509,1e-05,1e-05,1e-05
"876",0.02942,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.97048,1e-05,1e-05,1e-05
"877",0.385195,1e-05,0.156735,0.19479,1e-05,0.013023,1.8e-05,1e-05,0.250179,1e-05,1e-05,1e-05
"878",0.999881,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1.9e-05,1e-05,1e-05,1e-05,1e-05
"879",0.049673,1e-05,0.159661,0.178148,1e-05,0.060476,1e-05,1e-05,0.551973,1e-05,1e-05,1e-05
"880",0.078975,1e-05,0.164235,0.015446,0.018585,0.000673,1e-05,1e-05,0.705362,1e-05,0.016674,1e-05
"881",0.111235,1e-05,0.054533,0.072268,1e-05,1e-05,1e-05,1e-05,0.757376,1e-05,0.004519,1e-05
"882",0.458281,1e-05,0.207774,0.258648,1e-05,1e-05,1e-05,1e-05,0.051065,0.024162,1e-05,1e-05
"883",0.233785,1e-05,1e-05,0.038294,0.027287,1e-05,1e-05,0.040413,0.660151,1e-05,1e-05,1e-05
"884",0.99989,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
