"","latitude","longitude","V1","V2","V3","V4","V5","V6","V7","V8"
"803",38.44,16.13,1e-05,0.103513,0.896427,1e-05,1e-05,1e-05,1e-05,1e-05
"804",38.92,16.47,1e-05,0.049252,0.950688,1e-05,1e-05,1e-05,1e-05,1e-05
"805",40.64,17.31,1e-05,0.118101,0.881839,1e-05,1e-05,1e-05,1e-05,1e-05
"806",38.45,16.04,1e-05,0.123037,0.876903,1e-05,1e-05,1e-05,1e-05,1e-05
"807",38.97,16.34,1e-05,0.051937,0.922836,1e-05,0.025177,1e-05,1e-05,1e-05
"808",41.18,14.18,1e-05,0.267545,0.732395,1e-05,1e-05,1e-05,1e-05,1e-05
"809",40.84,14.57,1e-05,0.35764,0.635129,1e-05,1e-05,0.007181,1e-05,1e-05
"810",39.58,16.21,1e-05,0.143007,0.856933,1e-05,1e-05,1e-05,1e-05,1e-05
"811",41.33,14.09,1e-05,0.379191,0.524038,1e-05,0.096721,1e-05,1e-05,1e-05
"812",46.366,11.2832,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"813",46.366,11.2832,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"814",46.366,11.2832,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"815",46.366,11.2832,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"816",46.3668,11.2837,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"817",46.3668,11.2837,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"818",46.3668,11.2837,1e-05,1e-05,1e-05,0.019364,0.980576,1e-05,1e-05,1e-05
"819",46.3668,11.2837,1e-05,1e-05,1e-05,0.034406,0.965534,1e-05,1e-05,1e-05
"820",46.3668,11.2837,1e-05,1e-05,1e-05,0.017287,0.977775,0.004889,1e-05,1e-05
"821",46.3668,11.2837,1e-05,1e-05,1e-05,0.052383,0.947557,1e-05,1e-05,1e-05
"822",46.3718,11.2866,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"823",46.3718,11.2866,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"824",46.3718,11.2866,1e-05,1e-05,1e-05,0.020649,0.970493,1e-05,1e-05,0.008807
"825",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"826",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"827",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"828",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"829",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"830",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"831",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"832",46.3378,11.2928,1e-05,1e-05,1e-05,0.004111,0.995829,1e-05,1e-05,1e-05
"833",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"834",46.3378,11.2928,1e-05,1e-05,1e-05,0.052588,0.940087,0.007276,1e-05,1e-05
"835",46.3378,11.2928,1e-05,1e-05,1e-05,0.037314,0.962626,1e-05,1e-05,1e-05
"836",46.3378,11.2928,0.019978,0.059157,0.162476,1e-05,0.37216,1e-05,1e-05,0.386199
"837",46.3378,11.2928,1e-05,1e-05,1e-05,0.036026,0.959653,0.004271,1e-05,1e-05
"838",46.3378,11.2928,1e-05,1e-05,1e-05,0.035012,0.96107,0.003868,1e-05,1e-05
"839",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.982227,0.017713,1e-05,1e-05
"840",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.982661,0.017279,1e-05,1e-05
"841",46.3378,11.2928,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"842",41.62,23.94,1e-05,0.016539,0.59499,1e-05,0.177711,1e-05,1e-05,0.21072
"843",41.57,23.85,1e-05,0.011591,0.67873,1e-05,0.188447,1e-05,1e-05,0.121192
"844",41.37,23.14,1e-05,0.09692,0.569423,1e-05,0.223562,1e-05,1e-05,0.110055
"845",42.32,23.1,1e-05,0.00347,0.697849,1e-05,0.224725,1e-05,1e-05,0.073916
"846",43.7,25.91,1e-05,1e-05,0.431468,1e-05,0.294705,1e-05,0.009807,0.263981
"847",41.53,23.39,1e-05,0.089792,0.628872,1e-05,0.207219,1e-05,1e-05,0.074077
"848",41.53,23.39,1e-05,0.113862,0.629497,1e-05,0.147142,1e-05,1e-05,0.109459
"849",41.5,23.33,0.010859,0.066326,0.615211,0.000577,0.196244,1e-05,1e-05,0.110765
"850",41.64,24.18,1e-05,0.181806,0.393146,1e-05,0.188172,1e-05,1e-05,0.236835
"851",41.57,24.84,0.018656,0.019819,0.67352,1e-05,0.171486,1e-05,1e-05,0.11649
"852",41.62,25.35,0.017476,0.034794,0.717732,0.030366,0.11404,1e-05,0.030339,0.055244
"853",41.85,23.13,1e-05,0.030794,0.644502,1e-05,0.207726,0.01518,1e-05,0.101768
"854",41.85,23.13,1e-05,0.13642,0.528627,1e-05,0.201022,1e-05,1e-05,0.133892
"855",42.32,23.1,0.017113,0.110366,0.589277,1e-05,0.133824,1e-05,1e-05,0.14939
"856",42.32,23.1,1e-05,0.005743,0.693036,1e-05,0.229073,1e-05,1e-05,0.072108
"857",42.49,25.61,1e-05,0.026261,0.613099,1e-05,0.233436,1e-05,1e-05,0.127163
"858",41.84,25.75,0.009325,1e-05,0.768318,0.038935,0.107075,1e-05,1e-05,0.076316
"859",41.54,24.98,1e-05,1e-05,0.754907,0.011641,0.129837,1e-05,1e-05,0.103575
"860",41.66,25.47,0.016094,0.113402,0.652087,0.014918,0.128156,1e-05,0.017133,0.058201
"861",41.55,24.75,1e-05,0.183171,0.576301,1e-05,0.141562,1e-05,1e-05,0.098925
"862",41.83,25.69,0.006383,0.151395,0.602886,1e-05,0.159579,1e-05,1e-05,0.079726
"863",41.77,25.68,0.048592,1e-05,0.760054,0.033403,0.075079,0.027079,1e-05,0.055772
"864",42.72,25.33,1e-05,0.11847,0.55688,1e-05,0.119015,1e-05,1e-05,0.205595
"865",41.71,24.41,1e-05,0.0828,0.61084,0.012077,0.067175,0.015322,1e-05,0.211767
"866",41.42,23.67,0.02013,0.094287,0.432932,1e-05,0.128235,1e-05,1e-05,0.324385
"867",37.6,23.08,1e-05,0.09188,0.754232,0.001807,0.143636,1e-05,1e-05,0.008416
"868",37.07,22.04,1e-05,1e-05,0.944912,1e-05,0.055028,1e-05,1e-05,1e-05
"869",37.63,21.62,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"870",48.46,18.9,1e-05,1e-05,0.030937,1e-05,0.941189,1e-05,1e-05,0.027824
"871",48.46,18.9,1e-05,1e-05,1e-05,0.015593,0.937416,1e-05,1e-05,0.046941
"872",48.47,18.94,0.041626,1e-05,1e-05,1e-05,0.953397,1e-05,1e-05,0.004927
"873",48.46,18.9,1e-05,1e-05,1e-05,1e-05,0.957105,1e-05,1e-05,0.042835
"874",48.47,18.96,0.005512,1e-05,1e-05,1e-05,0.911655,0.019871,1e-05,0.062923
"875",48.47,18.94,1e-05,1e-05,1e-05,1e-05,0.94614,1e-05,1e-05,0.0538
"876",48.47,18.94,1e-05,1e-05,1e-05,1e-05,0.949714,1e-05,1e-05,0.050226
"877",44.69,25.17,1e-05,0.109133,0.212392,1e-05,0.271701,1e-05,1e-05,0.406735
"878",45.95,22.62,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"879",45.57,25.42,1e-05,0.154194,0.295966,1e-05,0.495002,1e-05,1e-05,0.054797
"880",46.01,22.33,1e-05,0.085161,1e-05,0.027931,0.800741,1e-05,1e-05,0.086128
"881",45.84,23.16,1e-05,0.02785,0.068245,1.4e-05,0.765432,1e-05,1e-05,0.13843
"882",45.14,25,1.6e-05,0.085985,0.2737,1e-05,0.176804,1e-05,1e-05,0.463465
"883",47.16,27.59,0.086792,1e-05,0.099403,1e-05,0.438361,1e-05,1e-05,0.375404
"884",41.45,70.05,1.8e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.999922
"885",44.38,21.22,0.030069,1e-05,0.298221,0.001771,0.664279,0.002216,1e-05,0.003424
"886",44.23,21.71,0.016382,1e-05,0.438233,0.003801,0.48131,0.01408,1e-05,0.046175
"887",43.54,22.29,1e-05,0.127006,0.541155,1e-05,0.242506,1e-05,1e-05,0.089292
"888",44.66,21.37,0.056658,1e-05,0.105239,0.006654,0.724459,0.012555,1e-05,0.094415
"889",44.56,22.56,1e-05,0.063956,0.447133,1e-05,0.24138,0.016248,0.015974,0.215289
"890",44.3,21.08,1e-05,0.050061,0.152422,1e-05,0.750306,1e-05,1e-05,0.047172
"891",44.3,21.08,1e-05,0.081023,0.479555,1e-05,0.384154,1e-05,1e-05,0.055228
"892",47.75,88.4,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"893",37.47,49.47,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05
"894",33.92,35.7,0.099454,0.083314,1e-05,1e-05,0.817182,1e-05,1e-05,1e-05
"895",37.69,14.98,1e-05,1e-05,0.218071,0.03985,0.017626,1e-05,0.696888,0.027535
"896",34.1,35.84,0.000276,1e-05,0.291762,1e-05,1e-05,1e-05,0.707912,1e-05
"897",42.26,74.16,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"898",48.57,9.16,0.003234,0.172721,1e-05,0.022416,0.801589,1e-05,1e-05,1e-05
"899",48.55,8.99,1e-05,0.170793,1e-05,1e-05,0.829147,1e-05,1e-05,1e-05
"900",48.53,9.01,1e-05,0.264732,1e-05,1e-05,0.735207,1.1e-05,1e-05,1e-05
"901",48.56,9.11,1e-05,0.189794,1e-05,1e-05,0.810146,1e-05,1e-05,1e-05
"902",48.41,8.85,1e-05,0.210704,1e-05,1e-05,0.789236,1e-05,1e-05,1e-05
"903",48.59,9.22,0.030777,0.207241,1e-05,1e-05,0.761932,1e-05,1e-05,1e-05
"904",48.41,8.79,1e-05,0.261427,1e-05,1e-05,0.738513,1e-05,1e-05,1e-05
"905",48.43,8.79,1e-05,0.360742,0.011489,1e-05,0.627719,1e-05,1e-05,1e-05
"906",48.57,9.17,1e-05,0.232811,1e-05,1e-05,0.767129,1e-05,1e-05,1e-05
"907",48.41,8.84,1e-05,0.271318,1e-05,1e-05,0.72065,0.007982,1e-05,1e-05
"908",48.5,8.78,1e-05,0.315665,1e-05,1e-05,0.669904,0.014381,1e-05,1e-05
"909",48.43,8.79,1e-05,0.233538,1e-05,1e-05,0.751359,0.015053,1e-05,1e-05
"910",48.52,9.11,1e-05,0.288291,1e-05,1e-05,0.711649,1e-05,1e-05,1e-05
"911",48.53,9.09,1e-05,0.167837,1e-05,1e-05,0.832103,1e-05,1e-05,1e-05
"912",48.52,9.05,0.331925,0.372184,1e-05,0.249969,1e-05,0.013722,0.012342,0.019838
"913",48.5,8.8,1e-05,0.329303,1e-05,1e-05,0.670637,1e-05,1e-05,1e-05
"914",48.54,9.02,1e-05,0.252801,1e-05,1e-05,0.726978,0.020171,1e-05,1e-05
"915",48.54,9.01,1e-05,0.246947,1e-05,1e-05,0.751701,0.001302,1e-05,1e-05
"916",48.5,9,1e-05,0.21736,1e-05,1e-05,0.759218,1e-05,0.023373,1e-05
"917",48.53,9.01,1e-05,0.220594,1e-05,1e-05,0.760437,0.018918,1e-05,1e-05
"918",48.39,8.96,1e-05,0.287078,0.019753,1e-05,0.637952,0.020771,0.007881,0.026544
"919",48.58,9.18,0.009646,0.185444,0.030914,1e-05,0.711713,0.015759,0.046505,1e-05
"920",48.6,9.2,1e-05,0.172314,1e-05,1e-05,0.807206,0.02043,1e-05,1e-05
"921",48.54,9.09,1e-05,0.201107,1e-05,1e-05,0.798833,1e-05,1e-05,1e-05
"922",48.57,9.16,1e-05,0.263354,0.054348,1e-05,0.677235,1e-05,0.005024,1e-05
"923",48.52,9.08,1e-05,0.208123,1e-05,1e-05,0.791817,1e-05,1e-05,1e-05
"924",48.5,9.11,1e-05,0.31555,1e-05,1e-05,0.681018,0.003382,1e-05,1e-05
"925",48.41,8.84,0.017983,0.259133,1e-05,0.010639,0.704923,0.007292,1e-05,1e-05
"926",48.54,9.02,1e-05,0.200738,1e-05,1e-05,0.792117,0.007095,1e-05,1e-05
"927",48.54,9.01,1e-05,0.204757,1e-05,1e-05,0.795183,1e-05,1e-05,1e-05
"928",48.39,8.85,1e-05,0.358236,1e-05,1e-05,0.624788,0.016926,1e-05,1e-05
"929",48.54,9.01,0.016392,0.315294,1e-05,1e-05,0.668263,1e-05,1e-05,1e-05
"930",48.54,9.01,1e-05,0.151842,0.007633,1e-05,0.840475,1e-05,1e-05,1e-05
"931",48.51,9.11,1e-05,0.28917,1e-05,1e-05,0.71077,1e-05,1e-05,1e-05
"932",48.42,8.76,1e-05,0.301391,1e-05,1e-05,0.698549,1e-05,1e-05,1e-05
"933",48.45,8.87,1e-05,0.336359,0.000229,1e-05,0.663361,1e-05,1e-05,1e-05
"934",48.54,9.09,1e-05,0.284142,1e-05,1e-05,0.694124,0.021684,1e-05,1e-05
"935",48.56,9.16,1e-05,0.29934,1e-05,1e-05,0.647738,0.019785,0.033097,1e-05
"936",48.6,9.22,1e-05,0.343315,1e-05,1e-05,0.656625,1e-05,1e-05,1e-05
"937",48.52,9.08,1e-05,0.279893,0.017273,1e-05,0.691306,0.011488,1e-05,1e-05
"938",48.52,9.05,0.156785,0.768845,1e-05,0.034895,1e-05,0.019357,1e-05,0.020088
"939",48.53,9.07,1e-05,0.266644,1e-05,1e-05,0.727647,0.005659,1e-05,1e-05
"940",48.52,9.05,1e-05,0.257474,1e-05,1e-05,0.742466,1e-05,1e-05,1e-05
"941",48.52,9.03,1e-05,0.171459,1e-05,1.3e-05,0.828477,1e-05,1e-05,1e-05
"942",48.4,8.77,1e-05,0.270628,1e-05,1e-05,0.729312,1e-05,1e-05,1e-05
"943",48.42,8.79,1e-05,0.289527,1e-05,1e-05,0.710413,1e-05,1e-05,1e-05
"944",48.54,9.02,0.000521,0.237997,1e-05,1e-05,0.761431,1e-05,1e-05,1e-05
"945",48.55,9.06,1e-05,0.35386,1e-05,1e-05,0.64608,1e-05,1e-05,1e-05
"946",39.84,-6.6,1e-05,0.101656,0.410238,1e-05,1e-05,1e-05,0.488056,1e-05
"947",42.35,-3.03,1e-05,0.617279,0.005781,0.003516,1e-05,1e-05,0.373385,1e-05
"948",41,-4.71,1e-05,0.398237,1e-05,1e-05,1e-05,1e-05,0.601703,1e-05
"949",41.81,2.49,1e-05,0.535385,1e-05,1e-05,1e-05,1e-05,0.464555,1e-05
"950",40.52,-4.02,1e-05,0.345366,1e-05,1e-05,1e-05,1e-05,0.654574,1e-05
"951",43.34,-5.84,1e-05,0.877091,1e-05,0.043885,1e-05,0.010103,0.052689,0.016202
"952",42.91,-4.91,1e-05,0.378268,0.056365,0.049819,0.068456,0.00524,0.441832,1e-05
"953",40.4,-3.88,1e-05,0.324402,1e-05,1e-05,1e-05,1e-05,0.675538,1e-05
"954",42.49,-6.71,1e-05,0.735021,1e-05,1e-05,0.020887,1e-05,0.244042,1e-05
"955",42.78,0.69,0.054664,0.614487,0.048159,0.015341,0.227098,1.8e-05,0.040223,1e-05
"956",42.5,-6.15,1e-05,0.618618,1e-05,1e-05,0.051788,1e-05,0.329544,1e-05
"957",36.97,-3.28,0.005794,0.489114,1e-05,0.027016,0.173482,1e-05,0.304565,1e-05
"958",38.54,-3.39,1e-05,0.34653,0.232332,1e-05,1e-05,1e-05,0.421088,1e-05
"959",40.54,-3.69,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"960",40.38,-4.21,1e-05,0.383814,1e-05,1e-05,1e-05,1e-05,0.616126,1e-05
"961",40.51,-3.9,1e-05,0.361248,1e-05,1e-05,1e-05,1e-05,0.638692,1e-05
"962",40.61,-6.57,1e-05,0.520749,0.120683,1e-05,0.047968,1.2e-05,0.310558,1e-05
"963",41.25,-1.32,1e-05,0.114034,1e-05,1e-05,1e-05,0.011498,0.874417,1e-05
"964",37.94,-5.6,1e-05,1e-05,0.05699,1e-05,1e-05,0.009634,0.933326,1e-05
"965",41.83,-5.38,1e-05,0.547335,1e-05,1e-05,0.071781,0.019477,0.361366,1e-05
"966",40.44,-4.27,1e-05,0.482799,1e-05,1e-05,1e-05,0.012169,0.504982,1e-05
"967",41.13,-1.43,1e-05,0.12107,1e-05,1e-05,1e-05,1e-05,0.87887,1e-05
"968",40.59,-4.15,1e-05,0.337906,1e-05,1e-05,1e-05,1e-05,0.662034,1e-05
"969",40.53,-3.92,1e-05,0.387447,1e-05,1e-05,1e-05,1e-05,0.612493,1e-05
"970",42.27,0.19,1e-05,0.116519,1e-05,1e-05,1e-05,1e-05,0.883421,1e-05
"971",40.48,-3.96,1e-05,0.375346,1e-05,1e-05,1e-05,1e-05,0.624594,1e-05
"972",42.31,-3.02,1e-05,0.618514,0.055576,1e-05,1e-05,1e-05,0.32586,1e-05
"973",43.31,-5.7,1e-05,0.980846,1e-05,0.010167,1e-05,0.008937,1e-05,1e-05
"974",40.11,-5.77,1e-05,0.495639,1e-05,1e-05,1e-05,1e-05,0.504301,1e-05
"975",40.65,-4.11,1e-05,0.591003,0.019047,1e-05,0.000469,1e-05,0.378506,0.010945
"976",42.86,-0.7,0.041467,0.395139,1e-05,0.001969,1e-05,1e-05,0.561385,1e-05
"977",42.96,-6.1,1e-05,0.604126,0.013013,0.007129,0.025896,1e-05,0.349806,1e-05
"978",40.46,-3.75,1e-05,0.383264,1e-05,1e-05,1e-05,1e-05,0.616676,1e-05
"979",43.33,-5.91,0.045689,0.898507,1e-05,0.002911,1e-05,1e-05,0.016232,0.036631
"980",43.36,-5.88,1e-05,0.913721,1e-05,0.004006,1e-05,0.013045,0.069188,1e-05
"981",40.57,-3.89,1e-05,0.316147,1e-05,1e-05,1e-05,1e-05,0.683793,1e-05
"982",40.51,-4,1e-05,0.382837,1e-05,1e-05,1e-05,1e-05,0.617103,1e-05
"983",40.33,-3.8,1e-05,0.471544,1e-05,1e-05,1e-05,1e-05,0.528396,1e-05
"984",40.98,-3.8,1e-05,0.350451,1e-05,0.010452,0.093179,1e-05,0.545878,1e-05
"985",40.5,-3.88,1e-05,0.389784,1e-05,1e-05,1e-05,1e-05,0.610156,1e-05
"986",42.24,-2.62,0.03475,0.716387,1e-05,0.005636,1e-05,1e-05,0.243187,1e-05
"987",40.72,-3.21,1e-05,0.402891,1e-05,1e-05,1e-05,1e-05,0.597049,1e-05
"988",40.45,-3.67,1e-05,0.835607,0.007612,0.02429,0.038147,1e-05,0.094315,1e-05
"989",41.76,2.69,1e-05,0.54054,0.074412,1e-05,1e-05,0.014006,0.371002,1e-05
"990",41.89,-2.79,1e-05,0.420765,0.041642,0.013219,0.08357,1e-05,0.440773,1e-05
"991",40.94,-3.22,1e-05,0.469002,1e-05,1e-05,1e-05,1e-05,0.530938,1e-05
"992",41.78,2.37,0.005954,0.424323,0.002972,1e-05,1e-05,1e-05,0.566712,1e-05
"993",36.76,-5.28,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"994",41.91,0.17,1e-05,0.205391,1e-05,1e-05,1e-05,1e-05,0.794549,1e-05
"995",40.75,-3.99,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"996",37.94,-5.45,1e-05,1e-05,0.763657,1e-05,1e-05,0.026892,0.209401,1e-05
"997",42.34,-3,1e-05,0.700984,0.02451,1e-05,1e-05,1e-05,0.274456,1e-05
"998",43.38,-5.87,1e-05,0.875916,1e-05,0.018304,1e-05,1e-05,0.10573,1e-05
"999",41.34,0.99,1e-05,0.170713,1e-05,1e-05,1e-05,1e-05,0.829227,1e-05
"1000",43.02,-5.6,1e-05,0.556368,0.055538,1e-05,0.060293,1e-05,0.327761,1e-05
"1001",40.78,-3.62,1e-05,0.268312,1e-05,1e-05,1e-05,0.007272,0.724366,1e-05
"1002",37.6,-1.12,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"1003",42.72,-3.44,0.016906,0.277518,0.028093,0.039276,1e-05,0.014736,0.62345,1e-05
"1004",40.46,-5.32,1e-05,0.490085,1e-05,1e-05,1e-05,1e-05,0.509855,1e-05
"1005",40.46,-4.26,1e-05,0.283914,1e-05,1e-05,1e-05,1e-05,0.716026,1e-05
"1006",42.1,-2.56,0.02199,0.573694,0.048419,0.016124,1e-05,1e-05,0.339743,1e-05
"1007",41.14,-3.68,1e-05,0.563536,1e-05,1e-05,1e-05,1e-05,0.436404,1e-05
"1008",42.38,1.73,0.026662,0.155111,1e-05,1e-05,1e-05,0.015165,0.803022,1e-05
"1009",40.4,-4.77,1e-05,1e-05,1e-05,1.6e-05,1e-05,1e-05,0.999924,1e-05
"1010",40.93,-3.31,1e-05,0.294032,1e-05,1e-05,1e-05,1e-05,0.705908,1e-05
"1011",43.16,-5.07,0.038098,0.556086,0.047577,1e-05,0.005339,1e-05,0.352871,1e-05
"1012",41.93,2.92,1e-05,0.539529,0.072167,1e-05,0.041492,1e-05,0.346772,1e-05
"1013",42.68,-6.96,1e-05,0.456306,0.064502,1e-05,1e-05,1e-05,0.479142,1e-05
"1014",42.59,0.76,0.175559,0.236791,1e-05,0.024315,0.206012,1e-05,0.316653,0.040652
"1015",41.78,2.57,1.1e-05,0.687033,0.015623,1e-05,0.035104,1e-05,0.2622,1e-05
"1016",40.95,-5.63,1e-05,0.445359,1e-05,1e-05,1e-05,0.013613,0.540977,1e-05
"1017",41.14,-3.58,0.02009,0.454934,1e-05,1e-05,0.09272,0.012846,0.419381,1e-05
"1018",42.54,0.84,1e-05,0.029597,1e-05,0.035495,0.081093,1e-05,0.853775,1e-05
"1019",37.38,-6.01,1e-05,1e-05,0.919626,1e-05,1e-05,1e-05,0.080314,1e-05
"1020",42.27,-2.98,0.077684,0.451849,1e-05,1e-05,0.050614,0.0169,0.402924,1e-05
"1021",40.71,-3.24,1e-05,0.323231,1e-05,1e-05,1e-05,1e-05,0.676709,1e-05
"1022",42.31,-3.1,1e-05,0.639417,1e-05,1e-05,1e-05,0.012074,0.348459,1e-05
"1023",40.95,-3.31,1e-05,0.424338,1e-05,1e-05,1e-05,0.014668,0.560944,1e-05
"1024",40.76,-4.01,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"1025",40,4.25,1e-05,0.36998,0.22444,1e-05,0.054368,1e-05,0.351172,1e-05
"1026",50.72,3.47,1e-05,0.474004,0.506463,1e-05,1e-05,1e-05,0.019484,1e-05
"1027",50.59,3.3,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1028",50.68,3.52,1e-05,0.987437,1e-05,0.011645,1e-05,0.000867,1e-05,1e-05
"1029",47.16,4.28,1e-05,0.445927,0.509001,0.020694,1e-05,1.4e-05,0.024334,1e-05
"1030",46.67,4.55,1e-05,0.983703,1e-05,0.016237,1e-05,1e-05,1e-05,1e-05
"1031",47.58,5.33,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"1032",47.45,3.94,0.012823,1e-05,1e-05,1e-05,0.987117,1e-05,1e-05,1e-05
"1033",46.69,4.34,0.005607,0.842847,1e-05,1e-05,0.151496,1e-05,1e-05,1e-05
"1034",47.43,5.21,0.021442,0.771653,1e-05,1e-05,0.158879,1e-05,0.047986,1e-05
"1035",48.54,4.32,1e-05,0.604994,1e-05,1e-05,1e-05,0.394946,1e-05,1e-05
"1036",48.57,4.41,1e-05,0.995902,1e-05,1e-05,1e-05,0.004038,1e-05,1e-05
"1037",48.59,4.24,0.351224,0.494328,1e-05,0.065126,0.046912,0.029125,1e-05,0.013266
"1038",48.91,4.52,0.135888,0.836424,1e-05,1e-05,1e-05,0.018892,0.008756,1e-05
"1039",48.86,4.1,1e-05,0.884281,0.000216,0.00131,0.086688,0.022965,0.004521,1e-05
"1040",44.05,3.69,0.085301,0.831898,1e-05,0.034756,0.041257,0.006758,1e-05,1e-05
"1041",44.12,3.77,1e-05,0.78135,1e-05,1e-05,0.21859,1e-05,1e-05,1e-05
"1042",43.92,3.71,1e-05,0.819105,1e-05,0.017614,0.142964,0.020277,1e-05,1e-05
"1043",43.91,4.14,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05,1e-05,1e-05
"1044",44.12,4.33,1e-05,0.688335,1e-05,0.012384,1e-05,0.28078,0.018461,1e-05
"1045",43.74,3.89,1e-05,0.176315,1e-05,1e-05,0.400941,0.016841,1e-05,0.405862
"1046",50.6,2.93,0.000338,0.573959,0.421992,1e-05,1e-05,0.00367,1e-05,1e-05
"1047",50.79,2.69,1.1e-05,0.999929,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1048",50.65,2.99,1e-05,0.986028,1e-05,1e-05,1e-05,0.013912,1e-05,1e-05
"1049",31.48,-7.45,0.055498,1e-05,1e-05,0.012659,0.198158,0.01062,0.625218,0.097828
"1050",40.92,-8.54,1e-05,0.99993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
"1051",41.32,-1.34,1e-05,0.264263,0.01673,1e-05,1e-05,1e-05,0.718957,1e-05
"1052",39.73,-5.74,1e-05,0.063741,0.749778,1e-05,1e-05,0.00121,0.185231,1e-05
"1053",36.83,-6.36,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"1054",41.8,-3.11,1e-05,0.818131,0.031119,1e-05,0.025556,0.002292,0.122872,1e-05
"1055",38.92,-6.34,1e-05,0.138926,0.669842,1e-05,1e-05,0.032923,0.15827,1e-05
"1056",40.74,-3.9,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993,1e-05
"1057",41.05,-3.54,1e-05,0.378697,1e-05,0.010827,0.104495,1e-05,0.505941,1e-05
"1058",42.69,-6.93,1e-05,0.784677,1e-05,1e-05,0.001303,0.005254,0.199654,0.009083
"1059",42.63,0.76,0.004258,0.304659,1e-05,0.042253,1e-05,1e-05,0.648791,1e-05
"1060",51.3333,82.5667,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"1061",51.32,82.55,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"1062",51.33,82.19,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"1063",54.09,60.46,1e-05,1e-05,1e-05,1e-05,0.052589,1e-05,1e-05,0.947351
"1064",54.06,60.48,1e-05,1e-05,1e-05,1e-05,0.048736,1e-05,1e-05,0.951204
"1065",53.04,51.75,1e-05,1e-05,1e-05,1.9e-05,1e-05,1.9e-05,1e-05,0.999912
"1066",53.33,49.48,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"1067",53.33,49.48,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99993
"1068",51.31,57.56,1e-05,1e-05,1e-05,1e-05,0.086602,1e-05,1e-05,0.913338
"1069",40.57,15.32,0.01691,0.325593,0.603956,1e-05,0.053502,1e-05,1e-05,1e-05
"1070",39.18,16.26,1e-05,0.188223,0.811717,1e-05,1e-05,1e-05,1e-05,1e-05
"1071",38.36,16.23,1e-05,0.047732,0.952208,1e-05,1e-05,1e-05,1e-05,1e-05
