"","V1","V2","V3","V4","V5","tg_ecotypeid","latitude","longitude"
"1048",1e-05,1e-05,0.962399,0.037571,1e-05,9938,50.65,2.99
"1049",0.106321,0.535163,0.248436,0.005137,0.104943,9939,31.48,-7.45
"1050",1e-05,1e-05,0.948377,0.020776,0.030828,9941,40.92,-8.54
"1051",1e-05,0.272514,0.727456,1e-05,1e-05,9942,41.32,-1.34
"1052",1e-05,0.004231,0.995739,1e-05,1e-05,9943,39.73,-5.74
"1053",1e-05,0.919314,0.080656,1e-05,1e-05,9944,36.83,-6.36
"1054",1e-05,1e-05,0.985349,0.014621,1e-05,9945,41.8,-3.11
"1055",1e-05,0.023398,0.958311,0.018271,1e-05,9946,38.92,-6.34
"1056",1e-05,0.886973,0.111219,0.001788,1e-05,9947,40.74,-3.9
"1057",1e-05,0.197255,0.776542,1e-05,0.026183,9948,41.05,-3.54
"1058",1e-05,0.017444,0.971546,0.01099,1e-05,9949,42.69,-6.93
"1059",1e-05,0.18756,0.81241,1e-05,1e-05,9950,42.63,0.76
"1060",0.99996,1e-05,1e-05,1e-05,1e-05,9951,51.3333,82.5667
"1061",0.99996,1e-05,1e-05,1e-05,1e-05,9952,51.32,82.55
"1062",0.99996,1e-05,1e-05,1e-05,1e-05,9953,51.33,82.19
"1063",0.99996,1e-05,1e-05,1e-05,1e-05,9955,54.09,60.46
"1064",0.99996,1e-05,1e-05,1e-05,1e-05,9956,54.06,60.48
"1065",0.99996,1e-05,1e-05,1e-05,1e-05,9957,53.04,51.75
"1066",0.99996,1e-05,1e-05,1e-05,1e-05,9958,53.33,49.48
"1067",0.99996,1e-05,1e-05,1e-05,1e-05,9959,53.33,49.48
"1068",0.956023,1e-05,1e-05,1e-05,0.043947,9960,51.31,57.56
"1069",1e-05,1e-05,0.730843,1e-05,0.269127,9962,40.57,15.32
"1070",1e-05,1e-05,0.908292,1e-05,0.091678,9963,39.18,16.26
"1071",1e-05,1e-05,0.956367,1e-05,0.043603,9964,38.36,16.23
"1072",1e-05,1e-05,0.924265,0.005438,0.070277,9965,38.38,16.22
"1073",1e-05,1e-05,0.818262,1e-05,0.181708,9966,40.28,15.65
"1074",1e-05,1e-05,0.927511,1e-05,0.072459,9968,39.27,16.27
"1075",1e-05,1e-05,0.878141,1e-05,0.121829,9969,40.18,16.45
"1076",0.077144,1e-05,1e-05,0.05235,0.870486,9970,46.3716,11.2376
"1077",0.229269,1e-05,0.070264,0.013758,0.686699,9971,46.513,11.331
"1078",0.254276,1e-05,0.077154,0.019114,0.649446,9972,46.513,11.331
"1079",0.476133,1e-05,1e-05,1e-05,0.523837,9973,46.366,11.2832
"1080",0.365722,1e-05,0.008297,0.009415,0.616556,9974,46.3378,11.2928
"1081",0.310326,1e-05,0.028375,0.002017,0.659272,9975,46.3378,11.2928
"1082",0.057547,1e-05,0.155114,1e-05,0.787319,9976,46.2543,11.167
"1083",0.31114,0.014924,1e-05,1e-05,0.673915,9978,46.6297,10.817
"1084",0.272096,1e-05,0.105622,1e-05,0.622262,9979,46.36,11.23
"1085",0.008361,1e-05,0.829866,0.022228,0.139535,9980,38.62,16.17
"1086",1e-05,1e-05,0.900545,1e-05,0.099425,9981,38.76,16.24
"1087",1e-05,1e-05,0.852468,1e-05,0.147502,9982,39.01,16.47
"1088",1e-05,1e-05,0.916048,0.015238,0.068694,9983,41.62,12.87
"1089",1e-05,1e-05,0.881277,0.004435,0.114268,9984,41.62,12.87
"1090",0.338107,1e-05,0.386777,0.039552,0.235553,9985,41.43,23.65
"1091",0.281126,0.022603,0.574068,1e-05,0.122193,9986,41.59,25.2
"1092",0.126392,1e-05,0.551581,1e-05,0.322007,9987,41.43,23.5
"1093",0.194144,0.017489,0.673995,1e-05,0.114362,9988,41.7942,43.4767
"1094",0.011832,1e-05,0.988138,1e-05,1e-05,9990,41.8296,46.2831
"1095",0.067225,1e-05,0.932745,1e-05,1e-05,9991,41.2381,46.3728
"1096",0.558336,1e-05,0.322211,1e-05,0.119433,9993,38.6425,42.2394
"1097",0.006415,1e-05,0.133472,1e-05,0.860093,9995,48.14,9.4
"1098",1e-05,1e-05,0.036487,0.053612,0.909882,9996,48.52,8.8
"1099",1e-05,1e-05,0.18648,1e-05,0.81349,9997,48.56,9.16
"1100",1e-05,1e-05,0.203155,0.05777,0.739055,9998,48.43,8.82
"1101",1e-05,1e-05,0.119772,1e-05,0.880198,9999,48.53,9.06
"1102",0.004946,0.001255,0.59409,0.048748,0.350961,10001,48.52,9.05
"1103",1e-05,1e-05,0.933103,0.047794,0.019083,10002,48.53,9.04
"1104",0.399397,1e-05,0.310692,0.003893,0.286008,10004,44.46,25.74
"1105",0.23918,1e-05,0.036712,1e-05,0.724088,10005,46.11,21.95
"1106",0.141357,0.230462,0.472563,1e-05,0.155607,10006,44.6419,34.3814
"1107",0.99996,1e-05,1e-05,1e-05,1e-05,10008,41.45,70.05
"1108",0.99996,1e-05,1e-05,1e-05,1e-05,10009,41.45,70.05
"1109",0.99996,1e-05,1e-05,1e-05,1e-05,10010,41.45,70.05
"1110",0.99996,1e-05,1e-05,1e-05,1e-05,10011,39.8692,45.3622
"1111",1e-05,1e-05,0.99996,1e-05,1e-05,10012,38.9786,48.5594
"1112",0.022259,1e-05,0.977711,1e-05,1e-05,10013,38.7406,48.6131
"1113",1e-05,1.9e-05,0.999951,1e-05,1e-05,10014,38.6536,48.7992
"1114",0.99996,1e-05,1e-05,1e-05,1e-05,10015,37.29,71.3
"1115",0.059834,1e-05,0.030009,1e-05,0.910137,10017,44.34,21.46
"1116",0.06407,1e-05,1e-05,1e-05,0.9359,10018,44.84,20.16
"1117",1e-05,1e-05,1e-05,1e-05,0.99996,10020,49.17,16.5
"1118",1e-05,1e-05,0.145796,0.057541,0.796643,10022,48.0333,7.7667
"1119",1e-05,0.344059,0.046608,0.017372,0.591951,10023,68.8,15.45
"1120",1e-05,1e-05,0.311553,0.023437,0.66499,10027,48.02838,7.765567
"1121",0.810053,0.174223,0.003934,0.011779,1e-05,14312,62.02,34.12
"1122",0.784319,0.196283,0.003903,0.000122,0.015374,14313,62.02,34.12
"1123",0.789862,0.159163,1e-05,1e-05,0.050956,14314,61.59,35.11
"1124",0.806215,0.14649,0.032734,1e-05,0.014551,14315,61.59,35.11
"1125",0.703278,0.014304,1e-05,0.019363,0.263045,14318,61.94,34.24
"1126",0.630336,0.123225,0.005087,0.034488,0.206863,14319,61.94,34.24
"1127",0.80332,0.153116,0.006424,1e-05,0.037129,15560,61.37,61.37
"1128",1e-05,1e-05,0.021199,1e-05,0.978771,15591,48.3315333,14.72665
"1129",1e-05,1e-05,1e-05,1e-05,0.99996,15592,48.3314667,14.7158667
"1130",0.0133,1e-05,1e-05,1e-05,0.98667,15593,48.3314667,14.7158667
"1131",0.798214,0.169377,0.010164,0.018278,0.003968,18694,60.4,32.09
"1132",0.899375,0.100585,1e-05,2e-05,1e-05,18696,61.57,30.63
"1133",1e-05,1e-05,1e-05,1e-05,0.99996,19949,48.3268333,14.7181667
"1134",1e-05,1e-05,1e-05,1e-05,0.99996,19950,48.3268333,14.7181667
"1135",1e-05,1e-05,1e-05,1e-05,0.99996,19951,48.3268333,14.7181667
