"","tg_ecotypeid","latitude","longitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","solar_min","solar_max","solar_median","solar_mean","wind_min","wind_max","wind_median","wind_mean","vapr_min","vapr_max","vapr_median","vapr_mean"
"845",9700,42.32,23.1,105,103,33,7318,268,-40,308,144,23,196,8,530,63,34,22,169,106,144,117,4412,21711,13293.5,13165.0833333333,1.90100002288818,2.66799998283386,2.13599991798401,2.19766666491826,0.450199991464615,1.42980003356934,0.841750025749207,0.904425007601579
"846",9701,43.7,25.91,108,103,31,8165,282,-50,332,193,13,210,0,601,80,37,25,207,117,183,128,4235,22439,13445,13440.5833333333,2.09999990463257,3.09200000762939,2.45450007915497,2.51258331537247,0.489800006151199,1.78359997272491,0.98785001039505,1.06161667654912
"847",9703,41.53,23.39,121,103,33,7380,288,-20,308,39,210,214,25,510,60,27,21,153,96,116,133,4756,23033,13718.5,13768.9166666667,1.50300002098083,2.25200009346008,1.79199999570847,1.83300002415975,0.497399985790253,1.43299996852875,0.898499995470047,0.944283336400986
"848",9704,41.53,23.39,121,103,33,7380,288,-20,308,39,210,214,25,510,60,27,21,153,96,116,133,4756,23033,13718.5,13768.9166666667,1.50300002098083,2.25200009346008,1.79199999570847,1.83300002415975,0.497399985790253,1.43299996852875,0.898499995470047,0.944283336400986
"849",9705,41.5,23.33,144,105,33,7590,314,-1,315,98,234,239,44,472,59,25,22,147,86,101,126,4790,23375,13837,13967.6666666667,1.29999995231628,2.09999990463257,1.65050005912781,1.65683331092199,0.552799999713898,1.6110999584198,1.01825001835823,1.05966666837533
"850",9706,41.64,24.18,69,93,32,6723,222,-60,282,99,124,155,-16,661,70,33,21,194,116,158,179,5011,21895,13630.5,13543.0833333333,2.32800006866455,3.22200012207031,2.69949996471405,2.75241667032242,0.378199994564056,1.09739995002747,0.66509997844696,0.710308323303858
"851",9707,41.57,24.84,92,95,32,6922,250,-41,291,20,176,180,4,646,70,32,23,201,111,141,182,5043,22399,13723,13740.3333333333,2.24499988555908,2.92799997329712,2.43900001049042,2.51333334048589,0.440400004386902,1.24049997329712,0.771499991416931,0.813608326017857
"852",9708,41.62,25.35,121,101,32,7254,288,-19,307,44,209,214,28,581,66,24,25,189,95,114,168,4924,22806,13859.5,13956.5833333333,1.79699993133545,2.58799982070923,2.02099990844727,2.10449996590614,0.527499973773956,1.53569996356964,0.948099970817566,0.998099977771441
"853",9709,41.85,23.13,121,105,33,7452,289,-24,313,160,179,214,23,495,56,29,20,146,100,122,118,4613,22719,13622,13615.6666666667,1.57500004768372,2.34200000762939,1.82949995994568,1.88349997997284,0.490299999713898,1.47619998455048,0.905550003051758,0.956700012087822
"854",9710,41.85,23.13,121,105,33,7452,289,-24,313,160,179,214,23,495,56,29,20,146,100,122,118,4613,22719,13622,13615.6666666667,1.57500004768372,2.34200000762939,1.82949995994568,1.88349997997284,0.490299999713898,1.47619998455048,0.905550003051758,0.956700012087822
"855",9711,42.32,23.1,105,103,33,7318,268,-40,308,144,23,196,8,530,63,34,22,169,106,144,117,4412,21711,13293.5,13165.0833333333,1.90100002288818,2.66799998283386,2.13599991798401,2.19766666491826,0.450199991464615,1.42980003356934,0.841750025749207,0.904425007601579
"856",9712,42.32,23.1,105,103,33,7318,268,-40,308,144,23,196,8,530,63,34,22,169,106,144,117,4412,21711,13293.5,13165.0833333333,1.90100002288818,2.66799998283386,2.13599991798401,2.19766666491826,0.450199991464615,1.42980003356934,0.841750025749207,0.904425007601579
"857",9713,42.49,25.61,107,101,31,7614,276,-42,318,148,162,204,7,616,71,37,20,192,124,156,148,4697,21958,13570.5,13429.0833333333,2.06299996376038,2.96000003814697,2.30750012397766,2.38866670926412,0.483799993991852,1.53310000896454,0.914000004529953,0.968750019868215
"858",9714,41.84,25.75,122,104,33,7401,293,-22,315,43,211,217,27,588,66,27,22,185,102,118,166,4871,23291,14006,14044.25,1.79699993133545,2.60599994659424,2.01899999380112,2.09166664878527,0.53659999370575,1.57940006256104,0.973399966955185,1.02454999089241
"859",9716,41.54,24.98,94,96,32,6955,253,-39,292,22,178,183,6,644,70,32,23,201,110,139,182,5038,22486,13738,13774.9166666667,2.25099992752075,2.92300009727478,2.43250000476837,2.51108330488205,0.448399990797043,1.25979995727539,0.785400003194809,0.827283330261707
"860",9717,41.66,25.47,119,101,33,7229,286,-20,306,43,207,213,27,589,67,25,24,191,97,115,171,4962,23035,13916.5,14031.9166666667,1.8289999961853,2.61299991607666,2.04149997234344,2.12858329216639,0.524200022220612,1.51590001583099,0.937699973583221,0.987074981133143
"861",9718,41.55,24.75,86,95,32,6875,243,-45,288,15,169,174,-2,656,70,34,22,201,114,146,184,5077,22285,13719.5,13696.25,2.28500008583069,2.98200011253357,2.5074999332428,2.57691665490468,0.423900008201599,1.19280004501343,0.74099999666214,0.782533350090186
"862",9719,41.83,25.69,123,103,32,7381,293,-20,313,44,211,218,28,585,66,26,23,186,100,116,167,4923,23324,13993.5,14075.5833333333,1.76600003242493,2.59699988365173,1.98149996995926,2.06416664520899,0.537900030612946,1.57519996166229,0.973149985074997,1.02329999705156
"863",9720,41.77,25.68,123,103,32,7381,293,-20,313,44,211,218,28,585,66,26,23,186,100,116,167,4923,23324,13993.5,14075.5833333333,1.76600003242493,2.59699988365173,1.98149996995926,2.06416664520899,0.537900030612946,1.57519996166229,0.973149985074997,1.02329999705156
"864",9721,42.72,25.33,85,98,31,7493,249,-61,310,161,140,180,-14,671,85,43,24,225,136,193,147,4546,21318,13272,13095.6666666667,2.31599998474121,3.36199998855591,2.70200002193451,2.77716666460037,0.417600005865097,1.38090002536774,0.80365002155304,0.857608335713545
"865",9722,41.71,24.41,78,94,32,6865,233,-54,287,109,133,165,-10,648,70,34,21,192,116,157,171,4963,22093,13616,13557.75,2.22499990463257,3.00999999046326,2.5200001001358,2.59075001875559,0.396200001239777,1.16129994392395,0.706400007009506,0.750716648995876
"866",9723,41.42,23.67,95,98,33,6994,254,-39,293,21,180,184,5,577,64,29,21,176,103,130,157,5001,22618,13714,13713.6666666667,1.93299996852875,2.58200001716614,2.15349996089935,2.22091667850812,0.43639999628067,1.25469994544983,0.770400017499924,0.818799989918868
"867",9725,37.6,23.08,150,98,35,6214,305,32,273,91,232,232,75,629,111,9,64,293,34,34,276,6030,24163,15305,15110.6666666667,3.15999984741211,4.5460000038147,3.51499998569489,3.69458329677582,0.756200015544891,1.55910003185272,1.11419999599457,1.13184166451295
"868",9726,37.07,22.04,173,99,40,5182,307,61,246,126,239,240,111,771,150,4,76,394,20,40,356,6515,25589,15820.5,15821,3.2904109954834,4.09999990463257,3.62671220302582,3.69178080558777,0.932054817676544,2.05534243583679,1.38828766345978,1.43361869454384
"869",9727,37.63,21.62,172,94,37,5520,310,61,249,121,243,244,105,786,148,5,75,398,22,43,359,6237,25833,15681.5,15710.3333333333,2.73600006103516,3.31299996376038,3.05900001525879,3.03441667556763,0.872099995613098,1.9646999835968,1.32125002145767,1.36050834258397
"870",9728,48.46,18.9,66,95,31,7303,222,-80,302,155,-18,155,-32,824,106,49,26,275,150,275,165,2689,19903,11297.5,11402.25,2.82100009918213,3.63800001144409,3.25499999523163,3.2349999944369,0.412900000810623,1.29729998111725,0.730749994516373,0.807441661755244
"871",9729,48.46,18.9,66,95,31,7303,222,-80,302,155,-18,155,-32,824,106,49,26,275,150,275,165,2689,19903,11297.5,11402.25,2.82100009918213,3.63800001144409,3.25499999523163,3.2349999944369,0.412900000810623,1.29729998111725,0.730749994516373,0.807441661755244
"872",9730,48.47,18.94,70,97,31,7385,229,-78,307,161,-14,161,-29,788,101,47,25,261,144,261,158,2677,19869,11310.5,11390,2.61199998855591,3.38499999046326,2.88800001144409,2.95208330949148,0.418700009584427,1.3289999961853,0.748449981212616,0.825700002412001
"873",9731,48.46,18.9,66,95,31,7303,222,-80,302,155,-18,155,-32,824,106,49,26,275,150,275,165,2689,19903,11297.5,11402.25,2.82100009918213,3.63800001144409,3.25499999523163,3.2349999944369,0.412900000810623,1.29729998111725,0.730749994516373,0.807441661755244
"874",9732,48.47,18.96,70,97,31,7385,229,-78,307,161,-14,161,-29,788,101,47,25,261,144,261,158,2677,19869,11310.5,11390,2.61199998855591,3.38499999046326,2.88800001144409,2.95208330949148,0.418700009584427,1.3289999961853,0.748449981212616,0.825700002412001
"875",9733,48.47,18.94,70,97,31,7385,229,-78,307,161,-14,161,-29,788,101,47,25,261,144,261,158,2677,19869,11310.5,11390,2.61199998855591,3.38499999046326,2.88800001144409,2.95208330949148,0.418700009584427,1.3289999961853,0.748449981212616,0.825700002412001
"876",9735,48.47,18.94,70,97,31,7385,229,-78,307,161,-14,161,-29,788,101,47,25,261,144,261,158,2677,19869,11310.5,11390,2.61199998855591,3.38499999046326,2.88800001144409,2.95208330949148,0.418700009584427,1.3289999961853,0.748449981212616,0.825700002412001
"877",9736,44.69,25.17,102,107,31,8285,275,-65,340,187,6,203,-11,604,87,34,33,231,103,216,108,3965,22493,13173,13298.4166666667,1.52799999713898,2.45700001716614,1.82299995422363,1.87966668605804,0.455300003290176,1.72100007534027,0.933800011873245,1.01043336341778
"878",9737,45.95,22.62,103,100,31,7652,266,-47,313,182,15,197,0,624,93,34,33,237,106,224,118,3410,22190,12793,12879.8333333333,1.02900004386902,1.80199992656708,1.31049996614456,1.35441665848096,0.466600000858307,1.66729998588562,0.911700010299683,0.99125832815965
"879",9738,45.57,25.42,67,99,31,7628,222,-90,312,145,-23,160,-36,742,113,36,44,309,111,300,115,3841,21815,12939.5,12959.5,1.76300001144409,2.56399989128113,2.03349995613098,2.07658330599467,0.370999991893768,1.41830003261566,0.75424998998642,0.823691673576832
"880",9739,46.01,22.33,100,98,31,7600,261,-49,310,177,11,193,-3,653,97,36,32,244,113,231,127,3421,21973,12740.5,12781.25,1.27100002765656,2.01399993896484,1.54300004243851,1.58608335256577,0.459399998188019,1.60339999198914,0.890249997377396,0.964341672758261
"881",9741,45.84,23.16,100,102,32,7629,262,-53,315,178,12,193,-3,614,93,32,37,242,98,230,107,3439,22289,12903.5,12956.1666666667,0.864000022411346,1.70899999141693,1.21399998664856,1.2444166491429,0.450100004673004,1.65139997005463,0.904449999332428,0.981499997278055
"882",9743,45.14,25,83,104,31,7889,247,-79,326,164,-9,179,-24,671,100,34,40,271,106,258,109,3931,22146,13088.5,13115.4166666667,1.35500001907349,2.32599997520447,1.75850003957748,1.77025001247724,0.407200008630753,1.53629994392395,0.827700018882751,0.900374996165434
"883",9744,47.16,27.59,97,98,29,8598,266,-69,335,187,-6,201,-19,567,92,27,42,231,91,225,91,3245,22803,12743,12974.5,2.34700012207031,3.41199994087219,2.73800003528595,2.82358334461848,0.418999999761581,1.65649998188019,0.862650007009506,0.952666657666365
"884",9745,41.45,70.05,31,114,29,9407,240,-152,392,32,138,150,-93,769,117,12,53,334,52,74,214,5367,25647,14781,15279.5,1.88399994373322,2.28500008583069,2.18150007724762,2.12549997369448,0.186700001358986,0.816799998283386,0.438700005412102,0.45988333846132
"885",9747,44.38,21.22,112,100,32,7338,275,-31,306,185,30,202,13,667,84,42,23,227,130,204,143,3870,22726,13380,13200.5833333333,2.15999984741211,3.3289999961853,2.46249997615814,2.55525000890096,0.508000016212463,1.70959997177124,0.963349997997284,1.04472499589125
"886",9748,44.23,21.71,95,92,31,7351,254,-42,296,169,12,185,-3,706,91,44,25,245,136,221,147,3952,22566,13369,13163,2.33299994468689,3.40700006484985,2.6965000629425,2.76733334859212,0.46110001206398,1.56819999217987,0.878450006246567,0.952508335312208
"887",9749,43.54,22.29,104,100,32,7344,267,-38,305,178,22,195,6,624,73,42,20,200,128,174,138,4144,22467,13384,13194.4166666667,2.16599988937378,3.00399994850159,2.3860000371933,2.47708332538605,0.468100011348724,1.59689998626709,0.904449999332428,0.975325013200442
"888",9754,44.66,21.37,108,97,31,7445,274,-31,305,182,24,199,7,669,88,42,25,233,129,211,142,3802,22662,13291.5,13163.0833333333,2.1800000667572,3.38100004196167,2.53199994564056,2.61425000429153,0.497200012207031,1.68830001354218,0.946900010108948,1.02695000171661
"889",9755,44.56,22.56,112,98,31,7798,280,-33,313,192,24,208,8,608,82,38,25,210,117,191,128,3828,22899,13169.5,13174.75,1.66400003433228,2.34800004959106,1.87249994277954,1.90108334024747,0.497599989175797,1.77250003814697,0.993399977684021,1.06864998986324
"890",9756,44.3,21.08,110,100,32,7253,271,-34,305,183,30,200,13,687,85,43,22,233,135,208,147,3962,22711,13420,13195.75,2.19000005722046,3.31200003623962,2.48049998283386,2.56066666046778,0.505400002002716,1.68120002746582,0.95304998755455,1.03319165607293
"891",9757,44.3,21.08,110,100,32,7253,271,-34,305,183,30,200,13,687,85,43,22,233,135,208,147,3962,22711,13420,13195.75,2.19000005722046,3.31200003623962,2.48049998283386,2.56066666046778,0.505400002002716,1.68120002746582,0.95304998755455,1.03319165607293
"892",9758,47.75,88.4,38,127,25,13710,278,-227,505,183,-122,200,-150,166,25,8,33,58,25,58,31,4776,24205,14997.5,14621.5833333333,0.924999952316284,3.09999990463257,2.14999997615814,2.00208333134651,0.101700000464916,1.19500005245209,0.434299990534782,0.519333328430851
"893",9759,37.47,49.47,161,79,29,6741,301,37,264,177,225,246,78,1489,271,40,59,694,126,171,351,6409,23289,13376.5,14185.6666666667,2.06800007820129,2.60400009155273,2.34049999713898,2.30641665061315,0.790700018405914,2.45429992675781,1.47434997558594,1.54913336535295
"894",9761,33.92,35.7,158,104,40,5475,295,39,256,86,223,223,86,1119,248,1,95,659,3,3,659,8567,26290,16933,17363.25,2.71399998664856,3.98799991607666,3.39600002765656,3.35550002257029,0.721700012683868,1.5576000213623,0.989549994468689,1.05855000515779
"895",9762,37.69,14.98,81,61,25,6202,217,-18,235,55,163,163,9,706,93,18,45,268,68,68,229,7155,24850,16203,15913.5833333333,2.61699986457825,5.70699977874756,4.06900012493134,4.05233331521352,0.514400005340576,1.14699995517731,0.769250005483627,0.805141667524974
"896",9764,34.1,35.84,114,88,33,6281,257,-9,266,34,190,192,34,1116,247,1,95,655,5,7,630,8338,27060,16681,17435.5833333333,2.44600009918213,3.73600006103516,3.26700007915497,3.24216667811076,0.535799980163574,1.06970000267029,0.699099987745285,0.738008325298627
"897",9766,42.26,74.16,13,114,27,10300,221,-195,416,78,-128,138,-128,479,79,21,46,206,75,122,75,5762,24435,14877,14885.25,1.23800003528595,2.03099989891052,1.79750001430511,1.67466665307681,0.117799997329712,0.786199986934662,0.41609999537468,0.421216660489639
"898",9768,48.57,9.16,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"899",9769,48.55,8.99,88,89,33,6376,232,-32,264,168,18,168,5,790,97,48,25,267,146,267,155,2742,19058,10945.5,11039.9166666667,2.18099999427795,2.91100001335144,2.55050003528595,2.54091666142146,0.527499973773956,1.48090004920959,0.850950002670288,0.933433329065641
"900",9770,48.53,9.01,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"901",9771,48.56,9.11,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"902",9772,48.41,8.85,87,90,33,6423,232,-35,267,168,16,168,3,849,100,53,23,281,162,281,174,2856,19222,11083.5,11151.3333333333,2.19799995422363,2.90400004386902,2.56049990653992,2.55408332745234,0.514299988746643,1.458899974823,0.84060001373291,0.919024998943011
"903",9774,48.59,9.22,88,86,32,6405,230,-32,262,169,17,169,4,739,96,42,29,259,129,259,136,2752,19133,10879.5,11015.3333333333,2.19199991226196,2.95700001716614,2.57249999046326,2.56974999109904,0.523400008678436,1.47880005836487,0.855949997901917,0.93294166525205
"904",9775,48.41,8.79,87,91,33,6424,233,-35,268,168,16,168,3,860,100,55,21,281,167,281,179,2846,19258,11057.5,11145,2.22699999809265,2.93600010871887,2.59449994564056,2.58433332045873,0.51419997215271,1.45710003376007,0.839749991893768,0.915749977032344
"905",9776,48.43,8.79,87,90,33,6407,233,-34,267,168,17,168,4,848,99,54,21,276,165,276,177,2788,19215,11032,11110.8333333333,2.25,2.97900009155273,2.63349997997284,2.61583336194356,0.519800007343292,1.4624000787735,0.839199990034103,0.919391661882401
"906",9777,48.57,9.17,88,87,32,6422,232,-32,264,169,17,169,4,742,96,42,29,261,129,261,137,2748,19164,10938,11065.5,2.10800004005432,2.83200001716614,2.46250009536743,2.46149998903275,0.526199996471405,1.51300001144409,0.870950013399124,0.947616671522458
"907",9778,48.41,8.84,87,90,33,6423,232,-35,267,168,16,168,3,849,100,53,23,281,162,281,174,2856,19222,11083.5,11151.3333333333,2.19799995422363,2.90400004386902,2.56049990653992,2.55408332745234,0.514299988746643,1.458899974823,0.84060001373291,0.919024998943011
"908",9779,48.5,8.78,87,90,33,6407,233,-34,267,168,17,168,4,848,99,54,21,276,165,276,177,2788,19215,11032,11110.8333333333,2.25,2.97900009155273,2.63349997997284,2.61583336194356,0.519800007343292,1.4624000787735,0.839199990034103,0.919391661882401
"909",9780,48.43,8.79,87,90,33,6407,233,-34,267,168,17,168,4,848,99,54,21,276,165,276,177,2788,19215,11032,11110.8333333333,2.25,2.97900009155273,2.63349997997284,2.61583336194356,0.519800007343292,1.4624000787735,0.839199990034103,0.919391661882401
"910",9781,48.52,9.11,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"911",9782,48.53,9.09,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"912",9783,48.52,9.05,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"913",9784,48.5,8.8,87,90,33,6407,233,-34,267,168,17,168,4,848,99,54,21,276,165,276,177,2788,19215,11032,11110.8333333333,2.25,2.97900009155273,2.63349997997284,2.61583336194356,0.519800007343292,1.4624000787735,0.839199990034103,0.919391661882401
"914",9785,48.54,9.02,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"915",9786,48.54,9.01,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"916",9787,48.5,9,87,88,33,6387,232,-33,265,168,17,168,4,790,98,47,26,271,142,271,151,2800,19147,11026.5,11103.8333333333,2.12899994850159,2.82699990272522,2.4779999256134,2.47033329804738,0.522499978542328,1.49160003662109,0.851949989795685,0.936833327015241
"917",9788,48.53,9.01,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"918",9789,48.39,8.96,85,89,33,6405,231,-35,266,167,15,167,2,850,101,53,23,284,160,284,171,2865,19117,11098,11154.25,2.20799994468689,2.91499996185303,2.57449996471405,2.56716664632161,0.508700013160706,1.45200002193451,0.839300006628036,0.915633345643679
"919",9790,48.58,9.18,88,87,32,6422,232,-32,264,169,17,169,4,742,96,42,29,261,129,261,137,2748,19164,10938,11065.5,2.10800004005432,2.83200001716614,2.46250009536743,2.46149998903275,0.526199996471405,1.51300001144409,0.870950013399124,0.947616671522458
"920",9791,48.6,9.2,88,86,32,6405,230,-32,262,169,17,169,4,739,96,42,29,259,129,259,136,2752,19133,10879.5,11015.3333333333,2.19199991226196,2.95700001716614,2.57249999046326,2.56974999109904,0.523400008678436,1.47880005836487,0.855949997901917,0.93294166525205
"921",9792,48.54,9.09,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"922",9793,48.57,9.16,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"923",9794,48.52,9.08,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"924",9795,48.5,9.11,85,88,33,6395,229,-35,264,166,15,166,2,808,100,48,26,278,146,278,156,2830,19123,11051,11114.4166666667,2.20499992370605,2.94199991226196,2.58499991893768,2.57558329900106,0.513700008392334,1.46259999275208,0.836300015449524,0.917841653029124
"925",9796,48.41,8.84,87,90,33,6423,232,-35,267,168,16,168,3,849,100,53,23,281,162,281,174,2856,19222,11083.5,11151.3333333333,2.19799995422363,2.90400004386902,2.56049990653992,2.55408332745234,0.514299988746643,1.458899974823,0.84060001373291,0.919024998943011
"926",9797,48.54,9.02,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"927",9798,48.54,9.01,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"928",9799,48.39,8.85,87,90,33,6423,232,-35,267,168,16,168,3,849,100,53,23,281,162,281,174,2856,19222,11083.5,11151.3333333333,2.19799995422363,2.90400004386902,2.56049990653992,2.55408332745234,0.514299988746643,1.458899974823,0.84060001373291,0.919024998943011
"929",9800,48.54,9.01,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"930",9801,48.54,9.01,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"931",9802,48.51,9.11,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"932",9803,48.42,8.76,87,90,33,6407,233,-34,267,168,17,168,4,848,99,54,21,276,165,276,177,2788,19215,11032,11110.8333333333,2.25,2.97900009155273,2.63349997997284,2.61583336194356,0.519800007343292,1.4624000787735,0.839199990034103,0.919391661882401
"933",9804,48.45,8.87,88,90,33,6406,233,-33,266,169,17,169,4,821,98,51,23,272,155,272,166,2804,19216,11040.5,11107.5,2.17899990081787,2.8970000743866,2.54550004005432,2.53958336512248,0.522300004959106,1.47440004348755,0.847949981689453,0.930483331282934
"934",9805,48.54,9.09,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"935",9806,48.56,9.16,87,87,32,6377,231,-33,264,168,17,168,4,761,97,44,27,265,135,265,143,2758,19198,10967,11079.0833333333,2.14599990844727,2.88000011444092,2.51099991798401,2.50608332951864,0.524699985980988,1.50059998035431,0.862150013446808,0.940891668200493
"936",9807,48.6,9.22,88,86,32,6405,230,-32,262,169,17,169,4,739,96,42,29,259,129,259,136,2752,19133,10879.5,11015.3333333333,2.19199991226196,2.95700001716614,2.57249999046326,2.56974999109904,0.523400008678436,1.47880005836487,0.855949997901917,0.93294166525205
"937",9808,48.52,9.08,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"938",9809,48.52,9.05,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"939",9810,48.53,9.07,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"940",9811,48.52,9.05,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"941",9812,48.52,9.03,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"942",9813,48.4,8.77,87,91,33,6424,233,-35,268,168,16,168,3,860,100,55,21,281,167,281,179,2846,19258,11057.5,11145,2.22699999809265,2.93600010871887,2.59449994564056,2.58433332045873,0.51419997215271,1.45710003376007,0.839749991893768,0.915749977032344
"943",9814,48.42,8.79,87,90,33,6407,233,-34,267,168,17,168,4,848,99,54,21,276,165,276,177,2788,19215,11032,11110.8333333333,2.25,2.97900009155273,2.63349997997284,2.61583336194356,0.519800007343292,1.4624000787735,0.839199990034103,0.919391661882401
"944",9815,48.54,9.02,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"945",9816,48.55,9.06,87,88,33,6366,231,-33,264,168,17,168,4,777,97,46,26,266,141,266,150,2769,19086,10982,11063.8333333333,2.17300009727478,2.90100002288818,2.53799998760223,2.5304166674614,0.525599956512451,1.4922000169754,0.851099997758865,0.936341673135757
"946",9817,39.84,-6.6,160,105,36,6197,328,43,285,92,242,242,84,576,75,5,49,221,39,39,212,6164,27644,16365,16533.8333333333,2.29399991035461,2.92500019073486,2.58599996566772,2.55716663599014,0.818700015544891,1.41830003261566,1.09994995594025,1.12734166284402
